id,name,country,sitename,latitude,longitude,collector,collectiondate,CS_number
1694,Haz-21,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1695,Haz-22,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1696,Haz-23,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1697,Haz-24,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1698,Haz-25,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1699,Haz-26,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1700,Haz-27,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1701,Haz-28,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1702,Haz-29,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1703,Haz-30,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1704,Haz-31,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1705,Haz-32,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1706,Haz-33,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1707,Haz-35,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1708,Haz-36,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1709,Haz-37,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1710,Haz-39,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1711,Haz-40,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1712,Haz-41,USA,Haz,41.879,-86.607,Diane Byers,2002-05-01 00:00:00,
1713,KBS-Mac-1,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1714,KBS-Mac-3,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1715,KBS-Mac-6,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1716,KBS-Mac-8,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1717,KBS-Mac-13,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1718,KBS-Mac-15,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1719,KBS-Mac-16,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1720,KBS-Mac-17,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1721,KBS-Mac-22,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1722,KBS-Mac-23,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1723,KBS-Mac-26,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1724,KBS-Mac-28,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1725,KBS-Mac-30,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1726,KBS-Mac-33,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1727,KBS-Mac-34,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1728,KBS-Mac-36,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1729,KBS-Mac-41,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1730,KBS-Mac-43,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1731,KBS-Mac-48,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1732,KBS-Mac-51,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1733,KBS-Mac-53,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1734,KBS-Mac-54,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1735,KBS-Mac-56,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1736,KBS-Mac-58,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1737,KBS-Mac-62,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1738,KBS-Mac-64,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1739,KBS-Mac-68,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,CS78968
1740,KBS-Mac-72,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1741,KBS-Mac-74,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,CS78969
1742,KBS-Mac-73,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1743,KBS-Mac-75,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1744,KBS-Mac-76,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1745,KBS-Mac-78,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1746,KBS-Mac-79,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1747,KBS-Mac-80,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1748,KBS-Mac-86,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1749,KBS-Mac-88,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1750,KBS-Mac-89,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1751,KBS-Mac-91,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1752,KBS-Mac-95,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1753,KBS-Mac-96,USA,KBS-Mackay,42.405,-85.398,Diane Byers,2004-05-29 00:00:00,
1754,Ker-1,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1755,Ker-3,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1756,Ker-4,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,CS78970
1757,Ker-5,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,CS78971
1758,Ker-6,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1759,Ker-7,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1760,Ker-8,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1761,Ker-9,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1762,Ker-10,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1763,Ker-11,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1764,Ker-13,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1765,Ker-14,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1766,Ker-17,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1767,Ker-18,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1768,Ker-21,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1769,Ker-23,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1770,Ker-24,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1771,Ker-25,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1772,Ker-26,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1773,Ker-27,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1774,Ker-28,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1775,Ker-29,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1776,Ker-30,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1777,Ker-31,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1778,Ker-32,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1779,Ker-33,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1780,Ker-35,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1781,Ker-36,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1782,Ker-38,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1783,Ker-39,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1784,Ker-40,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1785,Ker-41,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1786,Ker-42,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1787,Ker-43,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1788,Ker-44,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,
1789,L-R-1,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1790,L-R-2,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1791,L-R-3,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1792,L-R-4,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1793,L-R-5,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,CS78972
1794,L-R-7,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1795,L-R-8,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1796,L-R-9,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1797,L-R-10,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,CS78973
1798,L-R-11,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1799,L-R-12,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1800,L-R-13,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1801,L-R-14,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1802,L-R-15,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1803,L-R-16,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1804,L-R-17,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1805,L-R-18,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1806,L-R-19,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1807,L-R-20,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1808,L-R-21,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,
1809,Lak-1,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1810,Lak-2,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1811,Lak-4,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1812,Lak-5,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1813,Lak-6,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1814,Lak-7,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1815,Lak-8,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1816,Lak-9,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1817,Lak-10,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1818,Lak-11,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1819,Lak-12,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,CS78974
1820,Lak-13,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,CS78975
1821,Lak-14,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1822,Lak-15,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1823,Lak-16,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1824,Lak-17,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1825,Lak-18,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1826,Lak-20,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1827,Lak-21,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1828,Lak-22,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,
1829,Mdn-1,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,CS77077
1830,Mdn-3,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1831,Mdn-4,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1832,Mdn-5,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1833,Mdn-7,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1834,Mdn-8,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,CS78976
1835,Mdn-10,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,CS78977
1836,Mdn-11,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1837,Mdn-13,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1838,Mdn-14,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1839,Mdn-15,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1840,Mdn-17,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1841,Mdn-21,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1842,Mdn-23,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1843,Mdn-24,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1844,Mdn-25,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1845,Mdn-26,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1846,Mdn-27,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1847,Mdn-28,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1848,Mdn-29,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1849,Mdn-31,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,
1850,MNF-Pot-8,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1851,MNF-Pot-10,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,CS78978
1852,MNF-Pot-15,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,CS78979
1853,MNF-Pot-21,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,CS77099
1854,MNF-Pot-23,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1855,MNF-Pot-37,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1856,MNF-Pot-41,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1857,MNF-Pot-46,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1858,MNF-Pot-47,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1859,MNF-Pot-48,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1860,MNF-Pot-54,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1861,MNF-Pot-55,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1862,MNF-Pot-56,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1863,MNF-Pot-59,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1864,MNF-Pot-60,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1865,MNF-Pot-61,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1866,MNF-Pot-66,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1867,MNF-Pot-68,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1868,MNF-Pot-69,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1869,MNF-Pot-70,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1870,MNF-Pot-73,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1871,MNF-Pot-76,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1872,MNF-Pot-75,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,CS77100
1873,MNF-Pot-79,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1874,MNF-Pot-80,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1875,MNF-Pot-81,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1876,MNF-Pot-82,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,
1877,MNF-Riv-1,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1878,MNF-Riv-2,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1879,MNF-Riv-5,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1880,MNF-Riv-6,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1881,MNF-Riv-8,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1882,MNF-Riv-7,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1883,MNF-Riv-10,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1884,MNF-Riv-11,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1885,MNF-Riv-12,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1886,MNF-Riv-13,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1887,MNF-Riv-16,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1888,MNF-Riv-17,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1889,MNF-Riv-19,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1890,MNF-Riv-21,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,CS77101
1891,MNF-Riv-22,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1892,MNF-Riv-23,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1893,MNF-Riv-24,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1894,MNF-Riv-26,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1895,MNF-Riv-27,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1896,MNF-Riv-29,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1897,MNF-Riv-30,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1898,MNF-Riv-33,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1899,MNF-Riv-34,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1900,MNF-Riv-35,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1901,MNF-Riv-36,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1902,MNF-Riv-38,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1903,MNF-Riv-39,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1904,MNF-Riv-41,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1905,MNF-Riv-40,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1906,MNF-Riv-42,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1907,MNF-Riv-45,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1908,MNF-Riv-46,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1909,MNF-Riv-47,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1910,MNF-Riv-49,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1911,MNF-Riv-50,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1912,MNF-Riv-53,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1913,MNF-Riv-54,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1914,MNF-Riv-55,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1915,MNF-Riv-56,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1916,MNF-Riv-57,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1917,MNF-Riv-60,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1918,MNF-Riv-67,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1919,MNF-Riv-66,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1920,MNF-Riv-68,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1921,MNF-Riv-69,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1922,MNF-Riv-70,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1923,MNF-Riv-71,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,
1924,MNF-Che-1,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1925,MNF-Che-2,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,CS77096
1926,MNF-Che-3,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1927,MNF-Che-5,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1928,MNF-Che-7,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1929,MNF-Che-9,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1930,MNF-Che-10,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1931,MNF-Che-11,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1932,MNF-Che-15,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1933,MNF-Che-23,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1934,MNF-Che-28,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1935,MNF-Che-34,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1936,MNF-Che-36,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1937,MNF-Che-39,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1938,MNF-Che-41,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1939,MNF-Che-42,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1940,MNF-Che-44,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1941,MNF-Che-45,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1942,MNF-Che-47,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,CS78980
1943,MNF-Che-49,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,CS78981
1944,MNF-Che-50,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1945,MNF-Che-51,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1946,MNF-Che-52,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1947,MNF-Che-53,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1948,MNF-Che-58,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,
1949,MNF-Jac-2,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1950,MNF-Jac-6,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1951,MNF-Jac-7,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1952,MNF-Jac-9,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1953,MNF-Jac-10,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1954,MNF-Jac-12,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,CS77097
1955,MNF-Jac-14,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1956,MNF-Jac-15,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1957,MNF-Jac-18,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1958,MNF-Jac-20,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1959,MNF-Jac-21,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1960,MNF-Jac-22,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1961,MNF-Jac-24,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1962,MNF-Jac-25,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1963,MNF-Jac-26,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
1964,MNF-Jac-28,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,
